AID,REGULATION,FUNCTION_ID,FUNCTION_NAME,CELL_LINE_ID,TISSUE_ID,ORGANISM_ID,GENE_ID,UNIPROT_GENE_NAME,Entry
649028,,3456,receptor antagonist activity,,,,2707,adora2b,P29275
649031,,3456,receptor antagonist activity,,,,2707,adora2b,P29275
649033,,3456,receptor antagonist activity,,,,2707,adora2b,P29275
649034,,3456,receptor antagonist activity,,,,2707,adora2b,P29275
649035,,3456,receptor antagonist activity,,,,2707,adora2b,P29275
650474,,319,Antagonist muscle action,,,,19148,adra2b,P18089
650475,,319,Antagonist muscle action,,,,3616,adra2a,P08913
650475,,317,antagonism,,,,3616,adra2a,P08913
650480,,319,Antagonist muscle action,,,,18406,adra2c,P18825
650481,,317,antagonism,,,,3616,adra2a,P08913
651641,,318,antagonist,,,,7517,gpr183,P32249
652075,,318,antagonist,,,,6135,oprk1,P41145
652075,,179,agonist,,,,6135,oprk1,P41145
652075,,319,Antagonist muscle action,,,,6135,oprk1,P41145
652076,,318,antagonist,,,,6135,oprk1,P41145
652076,,179,agonist,,,,6135,oprk1,P41145
652076,,319,Antagonist muscle action,,,,6135,oprk1,P41145
652077,,318,antagonist,,,,6135,oprk1,P41145
652077,positive regulation,179,agonist,,,,6135,oprk1,P41145
652078,,318,antagonist,,,,6135,oprk1,P41145
652078,,179,agonist,,,,6135,oprk1,P41145
652079,,318,antagonist,,,,6135,oprk1,P41145
652079,positive regulation,179,agonist,,,,6135,oprk1,P41145
652080,,319,Antagonist muscle action,,,,3705,oprd1,P41143
652080,positive regulation,179,agonist,,,,3705,oprd1,P41143
652080,,318,antagonist,,,,3705,oprd1,P41143
652081,,319,Antagonist muscle action,5167| 3936| 944| 1176,,,2839,oprm1,P35372
652081,,179,agonist,,,,2839,oprm1,P35372
652082,,318,antagonist,,,,6135,oprk1,P41145
652082,positive regulation,179,agonist,,,,6135,oprk1,P41145
652083,,318,antagonist,,,,6135,oprk1,P41145
652083,,179,agonist,,,,6135,oprk1,P41145
652083,,319,Antagonist muscle action,,,,6135,oprk1,P41145
652084,,318,antagonist,,,,6135,oprk1,P41145
652084,positive regulation,179,agonist,,,,6135,oprk1,P41145
652085,,318,antagonist,,,,6135,oprk1,P41145
652085,,179,agonist,,,,6135,oprk1,P41145
649724,,319,Antagonist muscle action,,,,2428,cxcr4,P61073
649724,,318,antagonist,,,,2428,cxcr4,P61073
649725,,318,antagonist,,,,6666,vipr1,P32241
649726,,318,antagonist,,,,6666,vipr1,P32241
649727,,318,antagonist,,,,6666,vipr1,P32241
649728,,318,antagonist,,,,6666,vipr1,P32241
649729,,318,antagonist,,,,6666,vipr1,P32241
649730,,318,antagonist,,,,6666,vipr1,P32241
652085,,319,Antagonist muscle action,,,,6135,oprk1,P41145
652086,,318,antagonist,,,,6135,oprk1,P41145
652086,,179,agonist,,,,6135,oprk1,P41145
652087,,318,antagonist,,,,6135,oprk1,P41145
652087,positive regulation,179,agonist,,,,6135,oprk1,P41145
652088,,318,antagonist,,,,6135,oprk1,P41145
652088,,179,agonist,,,,6135,oprk1,P41145
652108,,318,antagonist,,,,6135,oprk1,P41145
652108,,179,agonist,,,,6135,oprk1,P41145
652108,positive regulation,319,Antagonist muscle action,,,,6135,oprk1,P41145
648182,,179,agonist,,,,10687,p2ry2,P41231
648183,,179,agonist,,,,10687,p2ry2,P41231
648184,,179,agonist,,,,21407,p2ry4,P51582
648185,,179,agonist,,,,8519,p2ry6,Q15077
651685,,319,Antagonist muscle action,,,,3705,oprd1,P41143
651686,,319,Antagonist muscle action,,,,3705,oprd1,P41143
651686,,179,agonist,,,,3705,oprd1,P41143
651689,,179,agonist,,,,2839,oprm1,P35372
652113,,318,antagonist,,,,6135,oprk1,P41145
652113,,179,agonist,,,,6135,oprk1,P41145
652113,,319,Antagonist muscle action,,,,6135,oprk1,P41145
650613,,318,antagonist,,,,5073,htr2a,P28223
650615,,318,antagonist,,,,5073,htr2a,P28223
651727,,318,antagonist,,,,12278,galr3,O60755
651728,,179,agonist,,,,627,adrb2,P07550
649860,,318,antagonist,,,,6666,vipr1,P32241
649861,,319,Antagonist muscle action,,,,6666,vipr1,P32241
649861,,318,antagonist,,,,6666,vipr1,P32241
651762,,319,Antagonist muscle action,,,,3705,oprd1,P41143
651764,,319,Antagonist muscle action,,,,3705,oprd1,P41143
651764,,179,agonist,,,,3705,oprd1,P41143
651769,,179,agonist,,,,2839,oprm1,P35372
651780,,179,agonist,,,,21415,taar1,Q96RJ0
651783,,179,agonist,,,,21415,taar1,Q96RJ0
651785,,318,antagonist,,,,21415,taar1,Q96RJ0
651785,,179,agonist,,,,21415,taar1,Q96RJ0
651787,,179,agonist,,,,21415,taar1,Q96RJ0
662865,,319,Antagonist muscle action,,,,9586,ccr2,P41597
662865,,318,antagonist,,,,9586,ccr2,P41597
662865,negative regulation,179,agonist,,,,9586,ccr2,P41597
662866,,319,Antagonist muscle action,,,,9586,ccr2,P41597
662866,,318,antagonist,,,,9586,ccr2,P41597
662866,negative regulation,179,agonist,,,,9586,ccr2,P41597
662870,,319,Antagonist muscle action,,,,9586,ccr2,P41597
662870,,318,antagonist,,,,9586,ccr2,P41597
662870,negative regulation,179,agonist,,,,9586,ccr2,P41597
662871,,319,Antagonist muscle action,,,,9586,ccr2,P41597
662871,,318,antagonist,,,,9586,ccr2,P41597
662871,negative regulation,179,agonist,,,,9586,ccr2,P41597
662872,,319,Antagonist muscle action,,,,9586,ccr2,P41597
662872,,318,antagonist,,,,9586,ccr2,P41597
662872,negative regulation,179,agonist,,,,9586,ccr2,P41597
662873,,319,Antagonist muscle action,,,,9586,ccr2,P41597
662873,,318,antagonist,,,,9586,ccr2,P41597
662873,negative regulation,179,agonist,,,,9586,ccr2,P41597
662874,,319,Antagonist muscle action,,,,9586,ccr2,P41597
662874,,318,antagonist,,,,9586,ccr2,P41597
662874,negative regulation,179,agonist,,,,9586,ccr2,P41597
662875,,319,Antagonist muscle action,,,,9586,ccr2,P41597
662875,,318,antagonist,,,,9586,ccr2,P41597
662875,negative regulation,179,agonist,,,,9586,ccr2,P41597
657411,,318,antagonist,,,,12509,mchr1,Q99705
657412,,319,Antagonist muscle action,,,,12509,mchr1,Q99705
657412,,318,antagonist,,,,12509,mchr1,Q99705
657428,,319,Antagonist muscle action,,,,12509,mchr1,Q99705
657428,,318,antagonist,,,,12509,mchr1,Q99705
658451,,179,agonist,,,,15715,chrm1,P11229
658452,,179,agonist,,,,15715,chrm1,P11229
658453,,179,agonist,,,,15715,chrm1,P11229
658460,,179,agonist,,,,15715,chrm1,P11229
658461,,179,agonist,,,,15715,chrm1,P11229
658462,,179,agonist,,,,15715,chrm1,P11229
658467,,319,Antagonist muscle action,,,,1321,chrm2,P08172
658470,,319,Antagonist muscle action,,,,11245,chrm3,P20309
658474,,319,Antagonist muscle action,,,,18695,chrm4,P08173
658478,,319,Antagonist muscle action,,,,3731,chrm5,P08912
658479,,179,agonist,,,,15715,chrm1,P11229
655084,,319,Antagonist muscle action,,,,14549,cnr2,P34972
655084,,179,agonist,,,,14549,cnr2,P34972
655089,,179,agonist,,,,11725,cnr1,P21554
655090,,179,agonist,,,,11725,cnr1,P21554
655091,,179,agonist,,,,11725,cnr1,P21554
655092,,179,agonist,,,,11725,cnr1,P21554
657516,,318,antagonist,,,,12509,mchr1,Q99705
657517,,319,Antagonist muscle action,,,,12509,mchr1,Q99705
657517,,318,antagonist,,,,12509,mchr1,Q99705
658524,,179,agonist,,,,5073,htr2a,P28223
658525,,179,agonist,,,,5073,htr2a,P28223
658527,,179,agonist,,,,18809,htr2b,P41595
658527,,178,agonism,,,,18809,htr2b,P41595
658528,,179,agonist,,,,18809,htr2b,P41595
658528,,178,agonism,,,,18809,htr2b,P41595
658529,,178,agonism,,,,18809,htr2b,P41595
658530,,179,agonist,,,,14266,htr2c,P28335
658531,,179,agonist,,,,14266,htr2c,P28335
661980,,318,antagonist,,,,9613,hrh3,Q9Y5N1
661981,,318,antagonist,,,,9613,hrh3,Q9Y5N1
661993,,2190,inverse agonist,,,,9613,hrh3,Q9Y5N1
661993,,318,antagonist,,,,9613,hrh3,Q9Y5N1
661994,,2190,inverse agonist,,,,9613,hrh3,Q9Y5N1
661994,,318,antagonist,,,,9613,hrh3,Q9Y5N1
656259,,179,agonist,,,,11725,cnr1,P21554
656262,,179,agonist,,,,11725,cnr1,P21554
656298,positive regulation,319,Antagonist muscle action,,,,11725,cnr1,P21554
656298,,179,agonist,,,,11725,cnr1,P21554
656304,,179,agonist,,,,18271,cckar,P32238
656306,,179,agonist,,,,18271,cckar,P32238
656367,,179,agonist,,,,18271,cckar,P32238
660986,,319,Antagonist muscle action,,,,11725,cnr1,P21554
660986,,318,antagonist,2805| 3048,,,11725,cnr1,P21554
660986,,2190,inverse agonist,,,,11725,cnr1,P21554
660987,,318,antagonist,2805| 3048,,,11725,cnr1,P21554
660987,,2190,inverse agonist,,,,11725,cnr1,P21554
660988,,318,antagonist,2805| 3048,,,11725,cnr1,P21554
660988,,2190,inverse agonist,,,,11725,cnr1,P21554
654320,,319,Antagonist muscle action,,,,1321,chrm2,P08172
658771,,319,Antagonist muscle action,,,,11245,chrm3,P20309
658772,,319,Antagonist muscle action,,,,11245,chrm3,P20309
658773,,318,antagonist,,,,15715,chrm1,P11229
658776,,319,Antagonist muscle action,,,,11245,chrm3,P20309
658777,,319,Antagonist muscle action,,,,11245,chrm3,P20309
658778,,319,Antagonist muscle action,,,,11245,chrm3,P20309
658782,,319,Antagonist muscle action,,,,11245,chrm3,P20309
655408,,319,Antagonist muscle action,,,,12509,mchr1,Q99705
655409,,319,Antagonist muscle action,,,,12509,mchr1,Q99705
655410,,319,Antagonist muscle action,,,,12509,mchr1,Q99705
661256,,2190,inverse agonist,,,,9613,hrh3,Q9Y5N1
661257,,2190,inverse agonist,,,,9613,hrh3,Q9Y5N1
661261,,2190,inverse agonist,,,,9613,hrh3,Q9Y5N1
661262,,2190,inverse agonist,,,,9613,hrh3,Q9Y5N1
661263,,2190,inverse agonist,,,,9613,hrh3,Q9Y5N1
655451,,179,agonist,,,,6235,adora1,P30542
655452,,179,agonist,,,,6235,adora1,P30542
655455,,179,agonist,,,,20202,adora3,P0DMS8
655456,,179,agonist,,,,6235,adora1,P30542
655457,,179,agonist,,,,6235,adora1,P30542
655458,,179,agonist,,,,6235,adora1,P30542
655460,,179,agonist,,,,6235,adora1,P30542
655461,,179,agonist,,,,6235,adora1,P30542
655462,,319,Antagonist muscle action,,,,6235,adora1,P30542
655462,,179,agonist,,,,6235,adora1,P30542
655463,,179,agonist,,,,20202,adora3,P0DMS8
656694,,179,agonist,,,,6213,s1pr1,P21453
656695,,179,agonist,,,,3463,s1pr3,Q99500
661265,,2190,inverse agonist,,,,9613,hrh3,Q9Y5N1
661266,,2190,inverse agonist,,,,9613,hrh3,Q9Y5N1
661282,,318,antagonist,,,,15784,hcrtr1,O43613
661283,,319,Antagonist muscle action,,,,15784,hcrtr1,O43613
661283,,318,antagonist,,,,15784,hcrtr1,O43613
654454,,179,agonist,,,,1786,ackr3,P25106
654456,,179,agonist,,,,1786,ackr3,P25106
654457,,179,agonist,,,,1786,ackr3,P25106
654458,,179,agonist,,,,1786,ackr3,P25106
656729,,318,antagonist,,,,16868,calcrl,Q16602
656793,,179,agonist,,,,6213,s1pr1,P21453
656793,,178,agonism,,,,6213,s1pr1,P21453
656794,,179,agonist,,,,6213,s1pr1,P21453
656794,,178,agonism,,,,6213,s1pr1,P21453
661330,,318,antagonist,,,,9525,adora2a,P29274
661331,,318,antagonist,,,,9525,adora2a,P29274
661333,,179,agonist,,,,10554,rxfp4,Q8TDU9
661334,,179,agonist,,,,16136,rxfp3,Q9NSD7
661338,,136,Adenosine Receptor Antagonists [MoA],,,,6235,adora1,P30542
661338,,318,antagonist,,,,6235,adora1,P30542
661340,,319,Antagonist muscle action,,,,2707,adora2b,P29275
661342,,319,Antagonist muscle action,,,,2707,adora2b,P29275
655597,,319,Antagonist muscle action,,,,17135,ccr4,P51679
655597,,318,antagonist,,,,17135,ccr4,P51679
655598,,318,antagonist,,,,17135,ccr4,P51679
655600,,319,Antagonist muscle action,,,,17135,ccr4,P51679
655600,,318,antagonist,,,,17135,ccr4,P51679
655631,,179,agonist,,,,1600,s1pr2,O95136
655632,,179,agonist,,,,3463,s1pr3,Q99500
655633,,179,agonist,,,,11203,s1pr4,O95977
655634,,179,agonist,,,,17460,s1pr5,Q9H228
655635,,179,agonist,,,,17460,s1pr5,Q9H228
660305,,179,agonist,,,,11725,cnr1,P21554
660306,,319,Antagonist muscle action,,,,11725,cnr1,P21554
660307,,319,Antagonist muscle action,,,,11725,cnr1,P21554
660308,,319,Antagonist muscle action,,,,14549,cnr2,P34972
660309,,179,agonist,,,,11725,cnr1,P21554
661409,negative regulation,319,Antagonist muscle action,,,,12509,mchr1,Q99705
661411,negative regulation,319,Antagonist muscle action,,,,12509,mchr1,Q99705
661413,negative regulation,319,Antagonist muscle action,,,,12509,mchr1,Q99705
655736,,179,agonist,,,,14549,cnr2,P34972
655737,,179,agonist,,,,11725,cnr1,P21554
655738,,179,agonist,,,,14549,cnr2,P34972
655739,,179,agonist,,,,14549,cnr2,P34972
655757,,179,agonist,,,,14549,cnr2,P34972
656850,,179,agonist,3048| 2805,,,11725,cnr1,P21554
656851,,179,agonist,,,,14549,cnr2,P34972
656852,,179,agonist,,,,11725,cnr1,P21554
656853,,179,agonist,,,,11725,cnr1,P21554
656854,,179,agonist,,,,11725,cnr1,P21554
656855,,179,agonist,,,,11725,cnr1,P21554
656856,,179,agonist,,,,11725,cnr1,P21554
659089,,318,antagonist,,,,9525,adora2a,P29274
659094,,318,antagonist,,,,9525,adora2a,P29274
659095,,319,Antagonist muscle action,,,,20202,adora3,P0DMS8
659108,,179,agonist,,,,6135,oprk1,P41145
659118,,179,agonist,,,,6135,oprk1,P41145
659119,,3013,partial agonist,,,,6135,oprk1,P41145
659120,,3013,partial agonist,,,,6135,oprk1,P41145
659121,,179,agonist,,,,6135,oprk1,P41145
659122,,179,agonist,,,,6135,oprk1,P41145
660413,,319,Antagonist muscle action,,,,20202,adora3,P0DMS8
660414,,319,Antagonist muscle action,,,,6235,adora1,P30542
660414,,318,antagonist,,,,6235,adora1,P30542
660415,,319,Antagonist muscle action,,,,2707,adora2b,P29275
660416,,318,antagonist,,,,6235,adora1,P30542
660417,,318,antagonist,,,,6235,adora1,P30542
660418,,318,antagonist,,,,6235,adora1,P30542
660421,,318,antagonist,,,,6235,adora1,P30542
661486,negative regulation,319,Antagonist muscle action,,,,12509,mchr1,Q99705
661487,negative regulation,319,Antagonist muscle action,,,,12509,mchr1,Q99705
661488,negative regulation,319,Antagonist muscle action,,,,7510,mchr2,Q969V1
661492,negative regulation,319,Antagonist muscle action,,,,14266,htr2c,P28335
662533,,319,Antagonist muscle action,,,,2428,cxcr4,P61073
658104,,179,agonist,,,,13286,grm5,P41594
658104,,317,antagonism,,,,13286,grm5,P41594
658105,,319,Antagonist muscle action,,,,13286,grm5,P41594
658105,,317,antagonism,,,,13286,grm5,P41594
659258,,179,agonist,,,,289,ffar1,O14842
659259,,179,agonist,,,,289,ffar1,O14842
659260,,179,agonist,,,,289,ffar1,O14842
659261,,179,agonist,,,,289,ffar1,O14842
660475,negative regulation,319,Antagonist muscle action,,,,14549,cnr2,P34972
660476,negative regulation,319,Antagonist muscle action,,,,11725,cnr1,P21554
661530,negative regulation,319,Antagonist muscle action,,,,12509,mchr1,Q99705
661531,negative regulation,319,Antagonist muscle action,,,,12509,mchr1,Q99705
661554,,319,Antagonist muscle action,,,,8480,smo,Q99835
658154,positive regulation,179,agonist,,,,11725,cnr1,P21554
658155,positive regulation,179,agonist,,,,14549,cnr2,P34972
658156,positive regulation,179,agonist,,,,14549,cnr2,P34972
658160,,3013,partial agonist,,,,11725,cnr1,P21554
658161,,3013,partial agonist,,,,14549,cnr2,P34972
658161,positive regulation,179,agonist,,,,14549,cnr2,P34972
662696,,179,agonist,,,,6135,oprk1,P41145
658193,,318,antagonist,,,,16868,calcrl,Q16602
658194,,319,Antagonist muscle action,,,,16868,calcrl,Q16602
658194,,318,antagonist,,,,16868,calcrl,Q16602
658199,,319,Antagonist muscle action,,,,16868,calcrl,Q16602
658199,,318,antagonist,,,,16868,calcrl,Q16602
658204,,1847,Histamine H3 Receptor Antagonists [MoA],,,,9613,hrh3,Q9Y5N1
658204,,317,antagonism,,,,9613,hrh3,Q9Y5N1
662697,,179,agonist,,,,6135,oprk1,P41145
655950,,319,Antagonist muscle action,,,,6213,s1pr1,P21453
655950,,318,antagonist,,,,6213,s1pr1,P21453
655951,,319,Antagonist muscle action,,,,6213,s1pr1,P21453
655951,,318,antagonist,,,,6213,s1pr1,P21453
655952,,319,Antagonist muscle action,,,,1600,s1pr2,O95136
655953,,319,Antagonist muscle action,,,,3463,s1pr3,Q99500
658345,,319,Antagonist muscle action,,,,11725,cnr1,P21554
658347,,179,agonist,,,,11725,cnr1,P21554
658347,,319,Antagonist muscle action,,,,11725,cnr1,P21554
658348,,319,Antagonist muscle action,,,,11725,cnr1,P21554
658349,,319,Antagonist muscle action,,,,11725,cnr1,P21554
658353,,179,agonist,,,,7325,hcar2,Q8TDS4
661677,,318,antagonist,,,,12509,mchr1,Q99705
661677,,319,Antagonist muscle action,,,,12509,mchr1,Q99705
661678,,319,Antagonist muscle action,,,,12509,mchr1,Q99705
661678,,318,antagonist,,,,12509,mchr1,Q99705
654901,,319,Antagonist muscle action,,,,14022,ghsr,Q92847
654901,,318,antagonist,,,,14022,ghsr,Q92847
654903,,319,Antagonist muscle action,,,,14022,ghsr,Q92847
654903,,318,antagonist,,,,14022,ghsr,Q92847
654904,,318,antagonist,,,,14022,ghsr,Q92847
657217,,319,Antagonist muscle action,,,,9586,ccr2,P41597
657217,,318,antagonist,,,,9586,ccr2,P41597
657218,,319,Antagonist muscle action,,,,9586,ccr2,P41597
657218,,318,antagonist,,,,9586,ccr2,P41597
657219,,319,Antagonist muscle action,,,,9586,ccr2,P41597
657219,,318,antagonist,,,,9586,ccr2,P41597
657220,,319,Antagonist muscle action,,,,9586,ccr2,P41597
657220,,318,antagonist,,,,9586,ccr2,P41597
657223,,319,Antagonist muscle action,,,,9586,ccr2,P41597
657223,,318,antagonist,,,,9586,ccr2,P41597
657224,,319,Antagonist muscle action,,,,9586,ccr2,P41597
657224,,318,antagonist,,,,9586,ccr2,P41597
657225,,319,Antagonist muscle action,,,,9586,ccr2,P41597
657225,,318,antagonist,,,,9586,ccr2,P41597
657226,,319,Antagonist muscle action,,,,9586,ccr2,P41597
657226,,318,antagonist,,,,9586,ccr2,P41597
657227,,319,Antagonist muscle action,,,,9586,ccr2,P41597
657227,,318,antagonist,,,,9586,ccr2,P41597
657228,,318,antagonist,,,,4873,ccr5,P51681
659513,,179,agonist,,,,9414,grm1,Q13255
659514,,179,agonist,,,,18224,grm2,Q14416
659515,,179,agonist,,,,19624,grm3,Q14832
659516,,179,agonist,,,,13286,grm5,P41594
659517,,179,agonist,,,,4067,grm6,O15303
659518,,179,agonist,,,,12495,grm7,Q14831
659519,,179,agonist,,,,495,grm8,O00222
660677,positive regulation,179,agonist,,,,3354,brs3,P32247
660678,positive regulation,179,agonist,,,,3354,brs3,P32247
660679,positive regulation,179,agonist,,,,3354,brs3,P32247
661681,,318,antagonist,,,,12509,mchr1,Q99705
661681,,319,Antagonist muscle action,,,,12509,mchr1,Q99705
661689,,318,antagonist,,,,12509,mchr1,Q99705
661689,,319,Antagonist muscle action,,,,12509,mchr1,Q99705
661702,,318,antagonist,,,,12509,mchr1,Q99705
661702,,319,Antagonist muscle action,,,,12509,mchr1,Q99705
661703,,318,antagonist,,,,12509,mchr1,Q99705
661703,,319,Antagonist muscle action,,,,12509,mchr1,Q99705
654974,,179,agonist,,,,14549,cnr2,P34972
654975,,179,agonist,,,,14549,cnr2,P34972
654978,,179,agonist,,,,14549,cnr2,P34972
654979,,179,agonist,,,,14549,cnr2,P34972
654980,,179,agonist,,,,14549,cnr2,P34972
654981,,179,agonist,,,,14549,cnr2,P34972
654982,,179,agonist,,,,14549,cnr2,P34972
654983,,179,agonist,,,,14549,cnr2,P34972
654984,,179,agonist,,,,14549,cnr2,P34972
654985,,179,agonist,,,,14549,cnr2,P34972
654986,,179,agonist,,,,14549,cnr2,P34972
654987,,179,agonist,,,,14549,cnr2,P34972
654988,,179,agonist,,,,14549,cnr2,P34972
654989,,179,agonist,,,,14549,cnr2,P34972
654990,,179,agonist,,,,14549,cnr2,P34972
654991,,179,agonist,,,,14549,cnr2,P34972
657299,,319,Antagonist muscle action,,,,19746,bdkrb1,P46663
657300,,319,Antagonist muscle action,,,,21312,bdkrb2,P30411
659563,,318,antagonist,,,,11015,ptgdr2,Q9Y5Y4
659563,,319,Antagonist muscle action,,,,11015,ptgdr2,Q9Y5Y4
659564,,319,Antagonist muscle action,,,,11015,ptgdr2,Q9Y5Y4
659564,,318,antagonist,,,,11015,ptgdr2,Q9Y5Y4
659565,,319,Antagonist muscle action,,,,11015,ptgdr2,Q9Y5Y4
659565,,318,antagonist,,,,11015,ptgdr2,Q9Y5Y4
663955,,179,agonist,,,,7227,gpr35,Q9HC97
663957,,3013,partial agonist,,,,7227,gpr35,Q9HC97
663959,,179,agonist,,,,7227,gpr35,Q9HC97
663961,,179,agonist,,,,7227,gpr35,Q9HC97
663963,,179,agonist,,,,7227,gpr35,Q9HC97
663964,,179,agonist,,,,7227,gpr35,Q9HC97
663965,,179,agonist,,,,7227,gpr35,Q9HC97
663966,,179,agonist,,,,7227,gpr35,Q9HC97
667537,,319,Antagonist muscle action,,,,6235,adora1,P30542
670365,,2190,inverse agonist,,,,14022,ghsr,Q92847
670370,,2190,inverse agonist,,,,14022,ghsr,Q92847
670444,,318,antagonist,,,,17612,crhr1,P34998
662899,,319,Antagonist muscle action,,,,2428,cxcr4,P61073
662931,,179,agonist,,,,11725,cnr1,P21554
662933,,179,agonist,,,,11725,cnr1,P21554
662934,,179,agonist,,,,11725,cnr1,P21554
667639,,179,agonist,,,,9525,adora2a,P29274
667640,,179,agonist,,,,2707,adora2b,P29275
667641,,179,agonist,,,,6235,adora1,P30542
667642,,179,agonist,,,,20202,adora3,P0DMS8
662978,,319,Antagonist muscle action,,,,11040,npy2r,P49146
662978,,318,antagonist,,,,11040,npy2r,P49146
662979,,319,Antagonist muscle action,,,,14893,npy1r,P25929
662980,,319,Antagonist muscle action,,,,11040,npy2r,P49146
662980,,318,antagonist,,,,11040,npy2r,P49146
662981,,318,antagonist,,,,11040,npy2r,P49146
662982,,319,Antagonist muscle action,,,,11040,npy2r,P49146
662982,,318,antagonist,,,,11040,npy2r,P49146
663091,,179,agonist,,,,9414,grm1,Q13255
663092,,319,Antagonist muscle action,,,,9414,grm1,Q13255
663093,,179,agonist,,,,19624,grm3,Q14832
663094,,319,Antagonist muscle action,,,,19624,grm3,Q14832
663095,,179,agonist,,,,13286,grm5,P41594
663096,,319,Antagonist muscle action,,,,13286,grm5,P41594
663097,,179,agonist,,,,3769,grm4,Q14833
664067,,319,Antagonist muscle action,,,,6235,adora1,P30542
669572,,319,Antagonist muscle action,,,,9613,hrh3,Q9Y5N1
669573,,319,Antagonist muscle action,,,,9613,hrh3,Q9Y5N1
669581,,319,Antagonist muscle action,,,,9613,hrh3,Q9Y5N1
669586,,319,Antagonist muscle action,,,,9613,hrh3,Q9Y5N1
663098,,319,Antagonist muscle action,,,,3769,grm4,Q14833
663099,,179,agonist,,,,4067,grm6,O15303
663100,,319,Antagonist muscle action,,,,4067,grm6,O15303
666294,,319,Antagonist muscle action,,497,,2707,adora2b,P29275
666294,,318,antagonist,,497,,2707,adora2b,P29275
666302,negative regulation,179,agonist,,,,9525,adora2a,P29274
668731,,179,agonist,,,,15715,chrm1,P11229
665256,,179,agonist,,,,7227,gpr35,Q9HC97
